time_s,event,mode,sent,packets,seq,free,fill,received,read,high,outstanding,effective_free,controller_budget,waits
0.082924,status,watermark,0,0,0,131072,0,96000,96000,80640,0,131072,0.000,0
0.284614,start,watermark,0,0,0,131072,0,96000,96000,80640,0,131072,0.000,0
0.355443,status,watermark,0,0,0,131072,0,96000,0,0,0,131072,0.000,0
0.356061,status,watermark,0,0,0,131072,0,0,0,0,0,131072,0.000,0
0.385825,send,watermark,5760,32,32,131072,0,0,0,0,5760,125312,0.000,0
0.401695,send,watermark,11520,64,64,131072,0,0,0,0,11520,119552,0.000,0
0.415338,send,watermark,17280,96,96,131072,0,0,0,0,17280,113792,0.000,0
0.430151,send,watermark,23040,128,128,131072,0,0,0,0,23040,108032,0.000,0
0.441589,send,watermark,28800,160,160,131072,0,0,0,0,28800,102272,0.000,0
0.463839,send,watermark,34560,192,192,131072,0,0,0,0,34560,96512,0.000,0
0.477647,send,watermark,40320,224,224,131072,0,0,0,0,40320,90752,0.000,0
0.494708,send,watermark,46080,256,256,131072,0,0,0,0,46080,84992,0.000,0
0.505926,send,watermark,51840,288,288,131072,0,0,0,0,51840,79232,0.000,0
0.520479,send,watermark,57600,320,320,131072,0,0,0,0,57600,73472,0.000,0
0.533265,send,watermark,63360,352,352,131072,0,0,0,0,63360,67712,0.000,0
0.543629,send,watermark,69120,384,384,131072,0,0,0,0,69120,61952,0.000,0
0.564688,send,watermark,74880,416,416,131072,0,0,0,0,74880,56192,0.000,0
0.577408,send,watermark,80640,448,448,131072,0,0,0,0,80640,50432,0.000,0
0.596020,send,watermark,86400,480,480,131072,0,0,0,0,86400,44672,0.000,0
0.605527,send,watermark,92160,512,512,131072,0,0,0,0,92160,38912,0.000,0
0.618696,send,watermark,97920,544,544,131072,0,0,0,0,97920,33152,0.000,0
0.634089,send,watermark,103680,576,576,131072,0,0,0,0,103680,27392,0.000,0
0.647757,send,watermark,109440,608,608,131072,0,0,0,0,109440,21632,0.000,0
0.659159,send,watermark,115200,640,640,131072,0,0,0,0,115200,15872,0.000,0
0.683596,send,watermark,120960,672,672,131072,0,0,0,0,120960,10112,0.000,0
0.698920,send,watermark,126720,704,704,131072,0,0,0,0,126720,4352,0.000,0
1.687310,wait,watermark,126900,705,705,131072,0,0,0,0,126900,4172,0.000,50
2.155379,status,watermark,126900,705,705,66408,64664,68760,4096,67860,58140,8268,0.000,73
2.248884,status,watermark,131040,728,728,66544,64528,72720,8192,67860,58320,8224,0.000,76
2.259593,send,watermark,132480,736,736,66544,64528,72720,8192,67860,59760,6784,0.000,76
2.380019,status,watermark,135000,750,750,62720,68352,80640,12288,69680,54360,8360,0.000,82
2.399575,send,watermark,138240,768,768,62720,68352,80640,12288,69680,57600,5120,0.000,82
2.520234,status,watermark,139140,773,773,60876,70196,86580,16384,71220,52560,8316,0.000,88
2.694926,status,watermark,143280,796,796,57592,73480,93960,20480,74504,49320,8272,0.000,96
2.715596,send,watermark,144000,800,800,57592,73480,93960,20480,74504,50040,7552,0.000,96
2.782333,wait,watermark,147420,819,819,57592,73480,93960,20480,74504,53460,4132,0.000,100
2.782754,status,watermark,147420,819,819,54308,76764,101340,24576,77788,46080,8228,0.000,100
2.809604,send,watermark,149760,832,832,54308,76764,101340,24576,77788,48420,5888,0.000,100
2.919576,status,watermark,151380,841,841,55164,75908,104580,28672,78924,46800,8364,0.000,106
2.955779,send,watermark,155520,864,864,55164,75908,104580,28672,78924,50940,4224,0.000,106
3.098868,status,watermark,155520,864,864,48640,82432,115200,32768,83456,40320,8320,0.000,114
3.195092,status,watermark,159660,887,887,46256,84816,121680,36864,85840,37980,8276,0.000,118
3.214671,send,watermark,161280,896,896,46256,84816,121680,36864,85840,39600,6656,0.000,118
3.278838,status,watermark,163800,910,910,48372,82700,123660,40960,85840,40140,8232,0.000,121
3.295316,send,watermark,167040,928,928,48372,82700,123660,40960,85840,43380,4992,0.000,121
3.420698,status,watermark,167760,932,932,42568,88504,133560,45056,89528,34200,8368,0.000,128
3.552844,status,watermark,171900,955,955,35504,95568,144720,49152,96592,27180,8324,0.000,133
3.571656,send,watermark,172800,960,960,35504,95568,144720,49152,96592,28080,7424,0.000,133
3.686835,status,watermark,176040,978,978,35280,95792,149040,53248,96828,27000,8280,0.000,138
3.693670,send,watermark,178560,992,992,35280,95792,149040,53248,96828,29520,5760,0.000,138
3.824317,status,watermark,180180,1001,1001,29116,101956,159300,57344,102980,20880,8236,0.000,145
3.867452,send,watermark,184320,1024,1024,29116,101956,159300,57344,102980,25020,4096,0.000,145
3.910922,status,watermark,184320,1024,1024,29432,101640,163080,61440,102980,21240,8192,0.000,148
3.957057,wait,watermark,188280,1046,1046,29432,101640,163080,61440,102980,25200,4232,0.000,150
4.047335,status,watermark,188280,1046,1046,29208,101864,167400,65536,104936,20880,8328,0.000,154
4.063026,send,watermark,190080,1056,1056,29208,101864,167400,65536,104936,22680,6528,0.000,154
4.179136,status,watermark,192420,1069,1069,23404,107668,177300,69632,108692,15120,8284,0.000,160
4.196180,send,watermark,195840,1088,1088,23404,107668,177300,69632,108692,18540,4864,0.000,160
4.316186,status,watermark,196560,1092,1092,19400,111672,185400,73728,112696,11160,8240,0.000,166
4.453689,status,watermark,200700,1115,1115,13956,117116,194940,77824,118140,5760,8196,0.000,171
4.461816,send,watermark,201600,1120,1120,13956,117116,194940,77824,118140,6660,7296,0.000,171
4.586855,status,watermark,204660,1137,1137,11572,119500,201420,81920,121492,3240,8332,0.000,177
4.597129,send,watermark,207360,1152,1152,11572,119500,201420,81920,121492,5940,5632,0.000,177
4.720424,status,watermark,208800,1160,1160,10448,120624,206640,86016,122200,2160,8288,0.000,183
4.812247,status,watermark,212940,1183,1183,8604,122468,212580,90112,123492,360,8244,0.000,187
4.814255,send,watermark,213120,1184,1184,8604,122468,212580,90112,123492,540,8064,0.000,187
4.943520,status,watermark,217080,1206,1206,8200,122872,217080,94208,124560,0,8200,0.000,192
4.952707,send,watermark,218880,1216,1216,8200,122872,217080,94208,124560,1800,6400,0.000,192
5.079032,status,watermark,221040,1228,1228,8336,122736,221040,98304,124604,0,8336,0.000,198
5.099291,send,watermark,224640,1248,1248,8336,122736,221040,98304,124604,3600,4736,0.000,198
5.120795,wait,watermark,225180,1251,1251,8336,122736,221040,98304,124604,4140,4196,0.000,200
5.215084,status,watermark,225180,1251,1251,8292,122780,225180,102400,124604,0,8292,0.000,204
5.351308,status,watermark,229320,1274,1274,8788,122284,228780,106496,124604,540,8248,0.000,210
5.356679,send,watermark,230400,1280,1280,8788,122284,228780,106496,124604,1620,7168,0.000,210
5.487579,status,watermark,233460,1297,1297,8564,122508,233100,110592,124604,360,8204,0.000,217
5.512523,send,watermark,236160,1312,1312,8564,122508,233100,110592,124604,3060,5504,0.000,217
5.576843,status,watermark,237420,1319,1319,8520,122552,237240,114688,124604,180,8340,0.000,221
5.716244,status,watermark,241560,1342,1342,8656,122416,241200,118784,124604,360,8296,0.000,227
5.732786,send,watermark,241920,1344,1344,8656,122416,241200,118784,124604,720,7936,0.000,227
5.843249,status,watermark,245700,1365,1365,8252,122820,245700,122880,124604,0,8252,0.000,232
5.865765,send,watermark,247680,1376,1376,8252,122820,245700,122880,124604,1980,6272,0.000,232
5.980910,status,watermark,249840,1388,1388,8208,122864,249840,126976,124604,0,8208,0.000,238
6.010115,send,watermark,253440,1408,1408,8208,122864,249840,126976,124604,3600,4608,0.000,238
6.116096,status,watermark,253800,1410,1410,8344,122728,253800,131072,124604,0,8344,0.000,244
6.250951,status,watermark,257940,1433,1433,11360,119712,254880,135168,124604,3060,8300,0.000,249
6.273839,send,watermark,259200,1440,1440,11360,119712,254880,135168,124604,4320,7040,0.000,249
6.280723,wait,watermark,262080,1456,1456,11360,119712,254880,135168,124604,7200,4160,0.000,250
6.340509,status,watermark,262080,1456,1456,10776,120296,259560,139264,124604,2520,8256,0.000,252
6.359352,send,watermark,264960,1472,1472,10776,120296,259560,139264,124604,5400,5376,0.000,252
6.474960,status,watermark,266220,1479,1479,8212,122860,266220,143360,124604,0,8212,0.000,258
6.611274,status,watermark,270180,1501,1501,8348,122724,270180,147456,124604,0,8348,0.000,264
6.615296,send,watermark,270720,1504,1504,8348,122724,270180,147456,124604,540,7808,0.000,264
6.742975,status,watermark,274320,1524,1524,8304,122768,274320,151552,124604,0,8304,0.000,270
6.756268,send,watermark,276480,1536,1536,8304,122768,274320,151552,124604,2160,6144,0.000,270
6.879076,status,watermark,278460,1547,1547,8260,122812,278460,155648,124604,0,8260,0.000,276
6.894782,send,watermark,282240,1568,1568,8260,122812,278460,155648,124604,3780,4480,0.000,276
7.014773,status,watermark,282600,1570,1570,11096,119976,279720,159744,124604,2880,8216,0.000,282
7.151128,status,watermark,286560,1592,1592,8892,122180,286020,163840,124604,540,8352,0.000,289
7.169955,send,watermark,288000,1600,1600,8892,122180,286020,163840,124604,1980,6912,0.000,289
7.243728,status,watermark,290700,1615,1615,8668,122404,290340,167936,124604,360,8308,0.000,293
7.269355,send,watermark,293760,1632,1632,8668,122404,290340,167936,124604,3420,5248,0.000,293
7.374889,status,watermark,294840,1638,1638,10244,120828,292860,172032,124604,1980,8264,0.000,299
7.406041,wait,watermark,298980,1661,1661,10244,120828,292860,172032,124604,6120,4124,0.000,300
7.510931,status,watermark,298980,1661,1661,8580,122492,298620,176128,124604,360,8220,0.000,305
7.533227,send,watermark,299520,1664,1664,8580,122492,298620,176128,124604,900,7680,0.000,305
7.691134,status,watermark,302940,1683,1683,8356,122716,302940,180224,124604,0,8356,0.000,312
7.703993,send,watermark,305280,1696,1696,8356,122716,302940,180224,124604,2340,6016,0.000,312
7.786940,status,watermark,307080,1706,1706,11372,119700,304020,184320,124604,3060,8312,0.000,316
7.798050,send,watermark,311040,1728,1728,11372,119700,304020,184320,124604,7020,4352,0.000,316
7.915794,status,watermark,311220,1729,1729,10968,120104,308520,188416,124604,2700,8268,0.000,322
8.006766,status,watermark,315360,1752,1752,8584,122488,315000,192512,124604,360,8224,0.000,326
8.042581,send,watermark,316800,1760,1760,8584,122488,315000,192512,124604,1800,6784,0.000,326
8.148604,status,watermark,319320,1774,1774,9800,121272,317880,196608,124604,1440,8360,0.000,331
8.173384,send,watermark,322560,1792,1792,9800,121272,317880,196608,124604,4680,5120,0.000,331
8.275122,status,watermark,323460,1797,1797,8316,122756,323460,200704,124624,0,8316,0.000,336
8.410855,status,watermark,327600,1820,1820,11692,119380,324180,204800,124624,3420,8272,0.000,342
8.413314,send,watermark,328320,1824,1824,11692,119380,324180,204800,124624,4140,7552,0.000,342
8.547419,status,watermark,331740,1843,1843,9848,121224,330120,208896,124624,1620,8228,0.000,349
8.573073,send,watermark,334080,1856,1856,9848,121224,330120,208896,124624,3960,5888,0.000,349
8.577365,wait,watermark,335700,1865,1865,9848,121224,330120,208896,124624,5580,4268,0.000,350
8.679061,status,watermark,335700,1865,1865,8364,122708,335700,212992,124624,0,8364,0.000,355
8.710210,send,watermark,339840,1888,1888,8364,122708,335700,212992,124624,4140,4224,0.000,355
8.815103,status,watermark,339840,1888,1888,12460,118612,335700,217088,124624,4140,8320,0.000,361
8.910877,status,watermark,343980,1911,1911,8996,122076,343260,221184,124624,720,8276,0.000,365
8.927497,send,watermark,345600,1920,1920,8996,122076,343260,221184,124624,2340,6656,0.000,365
9.040231,status,watermark,348120,1934,1934,8592,122480,347760,225280,124624,360,8232,0.000,371
9.064409,send,watermark,351360,1952,1952,8592,122480,347760,225280,124624,3600,4992,0.000,371
9.175104,status,watermark,352080,1956,1956,8368,122704,352080,229376,124624,0,8368,0.000,377
9.312305,status,watermark,356220,1979,1979,8324,122748,356220,233472,124624,0,8324,0.000,383
9.332490,send,watermark,357120,1984,1984,8324,122748,356220,233472,124624,900,7424,0.000,383
9.451367,status,watermark,360360,2002,2002,11340,119732,357300,237568,124624,3060,8280,0.000,388
9.464793,send,watermark,362880,2016,2016,11340,119732,357300,237568,124624,5580,5760,0.000,388
9.586759,status,watermark,364500,2025,2025,11476,119596,361260,241664,124624,3240,8236,0.000,394
9.600105,send,watermark,368640,2048,2048,11476,119596,361260,241664,124624,7380,4096,0.000,394
9.671217,status,watermark,368640,2048,2048,8192,122880,368640,245760,124624,0,8192,0.000,398
9.713383,wait,watermark,372600,2070,2070,8192,122880,368640,245760,124624,3960,4232,0.000,400
9.806929,status,watermark,372600,2070,2070,12288,118784,368640,249856,124624,3960,8328,0.000,404
9.819785,send,watermark,374400,2080,2080,12288,118784,368640,249856,124624,5760,6528,0.000,404
9.944567,status,watermark,376740,2093,2093,8644,122428,376380,253952,124624,360,8284,0.000,410
9.962479,send,watermark,380160,2112,2112,8644,122428,376380,253952,124624,3780,4864,0.000,410
10.076193,status,watermark,380880,2116,2116,8240,122832,380880,258048,124624,0,8240,0.000,416
10.212358,status,watermark,385020,2139,2139,8196,122876,385020,262144,124624,0,8196,0.000,422
10.224421,send,watermark,385920,2144,2144,8196,122876,385020,262144,124624,900,7296,0.000,422
10.343194,status,watermark,388980,2161,2161,8692,122380,388620,266240,124624,360,8332,0.000,427
10.361024,send,watermark,391680,2176,2176,8692,122380,388620,266240,124624,3060,5632,0.000,427
10.483042,status,watermark,393120,2184,2184,8648,122424,392760,270336,124624,360,8288,0.000,433
10.570952,status,watermark,397260,2207,2207,8604,122468,396900,274432,124624,360,8244,0.000,437
10.578460,send,watermark,397440,2208,2208,8604,122468,396900,274432,124624,540,8064,0.000,437
10.707061,status,watermark,401400,2230,2230,11620,119452,397980,278528,124624,3420,8200,0.000,443
10.720189,send,watermark,403200,2240,2240,11620,119452,397980,278528,124624,5220,6400,0.000,443
10.839110,status,watermark,405360,2252,2252,8336,122736,405360,282624,124624,0,8336,0.000,449
10.861646,send,watermark,408960,2272,2272,8336,122736,405360,282624,124624,3600,4736,0.000,449
10.863769,wait,watermark,409500,2275,2275,8336,122736,405360,282624,124624,4140,4196,0.000,450
10.975146,status,watermark,409500,2275,2275,8292,122780,409500,286720,124624,0,8292,0.000,455
11.114991,status,watermark,413640,2298,2298,8248,122824,413640,290816,124624,0,8248,0.000,462
11.139103,send,watermark,414720,2304,2304,8248,122824,413640,290816,124624,1080,7168,0.000,462
11.247246,status,watermark,417780,2321,2321,11264,119808,414720,294912,124624,3060,8204,0.000,467
11.264112,send,watermark,420480,2336,2336,11264,119808,414720,294912,124624,5760,5504,0.000,467
11.338976,status,watermark,421740,2343,2343,8700,122372,421380,299008,124624,360,8340,0.000,471
11.470917,status,watermark,425880,2366,2366,8296,122776,425880,303104,124624,0,8296,0.000,477
11.486521,send,watermark,426240,2368,2368,8296,122776,425880,303104,124624,360,7936,0.000,477
11.651149,status,watermark,430020,2389,2389,8252,122820,430020,307200,124624,0,8252,0.000,485
11.669279,send,watermark,432000,2400,2400,8252,122820,430020,307200,124624,1980,6272,0.000,485
11.739536,status,watermark,434160,2412,2412,10008,121064,432360,311296,124624,1800,8208,0.000,489
11.766601,send,watermark,437760,2432,2432,10008,121064,432360,311296,124624,5400,4608,0.000,489
11.880416,status,watermark,438120,2434,2434,9064,122008,437400,315392,124624,720,8344,0.000,495
11.979249,wait,watermark,442260,2457,2457,9064,122008,437400,315392,124624,4860,4204,0.000,500
12.014815,status,watermark,442260,2457,2457,9200,121872,441360,319488,124624,900,8300,0.000,501
12.034893,send,watermark,443520,2464,2464,9200,121872,441360,319488,124624,2160,7040,0.000,501
12.147168,status,watermark,446400,2480,2480,8616,122456,446040,323584,124624,360,8256,0.000,506
12.164765,send,watermark,449280,2496,2496,8616,122456,446040,323584,124624,3240,5376,0.000,506
12.236291,status,watermark,450540,2503,2503,9832,121240,448920,327680,124624,1620,8212,0.000,510
12.371007,status,watermark,454500,2525,2525,8528,122544,454320,331776,124624,180,8348,0.000,516
12.389440,send,watermark,455040,2528,2528,8528,122544,454320,331776,124624,720,7808,0.000,516
12.508244,status,watermark,458640,2548,2548,8304,122768,458640,335872,124624,0,8304,0.000,522
12.540049,send,watermark,460800,2560,2560,8304,122768,458640,335872,124624,2160,6144,0.000,522
12.639329,status,watermark,462780,2571,2571,8260,122812,462780,339968,124624,0,8260,0.000,527
12.663745,send,watermark,466560,2592,2592,8260,122812,462780,339968,124624,3780,4480,0.000,527
12.775009,status,watermark,466920,2594,2594,8756,122316,466380,344064,124624,540,8216,0.000,533
12.914842,status,watermark,470880,2616,2616,11592,119480,467640,348160,124624,3240,8352,0.000,539
12.921245,send,watermark,472320,2624,2624,11592,119480,467640,348160,124624,4680,6912,0.000,539
13.002891,status,watermark,475020,2639,2639,10828,120244,472500,352256,124624,2520,8308,0.000,543
13.015715,send,watermark,478080,2656,2656,10828,120244,472500,352256,124624,5580,5248,0.000,543
13.135177,status,watermark,479160,2662,2662,8264,122808,479160,356352,124624,0,8264,0.000,549
13.156251,wait,watermark,483300,2685,2685,8264,122808,479160,356352,124624,4140,4124,0.000,550
13.270900,status,watermark,483300,2685,2685,8220,122852,483300,360448,124624,0,8220,0.000,555
13.279963,send,watermark,483840,2688,2688,8220,122852,483300,360448,124624,540,7680,0.000,555
13.407686,status,watermark,487260,2707,2707,8356,122716,487260,364544,124624,0,8356,0.000,561
13.425254,send,watermark,489600,2720,2720,8356,122716,487260,364544,124624,2340,6016,0.000,561
13.539619,status,watermark,491400,2730,2730,8672,122400,491040,368640,124624,360,8312,0.000,567
13.575557,send,watermark,495360,2752,2752,8672,122400,491040,368640,124624,4320,4352,0.000,567
13.675832,status,watermark,495540,2753,2753,11328,119744,492480,372736,124624,3060,8268,0.000,572
13.812537,status,watermark,499680,2776,2776,9844,121228,498060,376832,124624,1620,8224,0.000,578
13.817918,send,watermark,501120,2784,2784,9844,121228,498060,376832,124624,3060,6784,0.000,578
13.902713,status,watermark,503640,2798,2798,9980,121092,502020,380928,124624,1620,8360,0.000,583
13.930400,send,watermark,506880,2816,2816,9980,121092,502020,380928,124624,4860,5120,0.000,583
14.034989,status,watermark,507780,2821,2821,8316,122756,507780,385024,124624,0,8316,0.000,589
14.170805,status,watermark,511920,2844,2844,8812,122260,511380,389120,124624,540,8272,0.000,595
14.189182,send,watermark,512640,2848,2848,8812,122260,511380,389120,124624,1260,7552,0.000,595
14.278186,wait,watermark,516060,2867,2867,8812,122260,511380,389120,124624,4680,4132,0.000,600
14.351299,status,watermark,516060,2867,2867,8228,122844,516060,393216,124624,0,8228,0.000,603
14.369399,send,watermark,518400,2880,2880,8228,122844,516060,393216,124624,2340,5888,0.000,603
14.442958,status,watermark,520020,2889,2889,11604,119468,516780,397312,124624,3240,8364,0.000,607
14.476017,send,watermark,524160,2912,2912,11604,119468,516780,397312,124624,7380,4224,0.000,607
14.570528,status,watermark,524160,2912,2912,11920,119152,520560,401408,124624,3600,8320,0.000,612
14.667140,status,watermark,528300,2935,2935,8276,122796,528300,405504,124624,0,8276,0.000,617
14.691153,send,watermark,529920,2944,2944,8276,122796,528300,405504,124624,1620,6656,0.000,617
14.802757,status,watermark,532440,2958,2958,8592,122480,532080,409600,124624,360,8232,0.000,623
14.850868,send,watermark,535680,2976,2976,8592,122480,532080,409600,124624,3600,4992,0.000,623
14.940902,status,watermark,536400,2980,2980,8368,122704,536400,413696,124624,0,8368,0.000,628
15.070908,status,watermark,540540,3003,3003,8324,122748,540540,417792,124624,0,8324,0.000,634
15.094505,send,watermark,541440,3008,3008,8324,122748,540540,417792,124624,900,7424,0.000,634
15.207160,status,watermark,544680,3026,3026,10980,120092,541980,421888,124624,2700,8280,0.000,640
15.228834,send,watermark,547200,3040,3040,10980,120092,541980,421888,124624,5220,5760,0.000,640
15.344288,status,watermark,548820,3049,3049,8776,122296,548280,425984,124624,540,8236,0.000,646
15.370547,send,watermark,552960,3072,3072,8776,122296,548280,425984,124624,4680,4096,0.000,646
15.430997,status,watermark,552960,3072,3072,8552,122520,552600,430080,124624,360,8192,0.000,649
15.442622,wait,watermark,556920,3094,3094,8552,122520,552600,430080,124624,4320,4232,0.000,650
15.566885,status,watermark,556920,3094,3094,8328,122744,556920,434176,124624,0,8328,0.000,656
15.589040,send,watermark,558720,3104,3104,8328,122744,556920,434176,124624,1800,6528,0.000,656
15.747423,status,watermark,561060,3117,3117,9724,121348,559620,438272,124624,1440,8284,0.000,664
15.765114,send,watermark,564480,3136,3136,9724,121348,559620,438272,124624,4860,4864,0.000,664
15.835034,status,watermark,565200,3140,3140,10040,121032,563400,442368,124624,1800,8240,0.000,668
15.975686,status,watermark,569340,3163,3163,10176,120896,567360,446464,124624,1980,8196,0.000,674
15.986244,send,watermark,570240,3168,3168,10176,120896,567360,446464,124624,2880,7296,0.000,674
16.107365,status,watermark,573300,3185,3185,8332,122740,573300,450560,124788,0,8332,0.000,680
16.122559,send,watermark,576000,3200,3200,8332,122740,573300,450560,124788,2700,5632,0.000,680
16.244248,status,watermark,577440,3208,3208,11348,119724,574380,454656,124788,3060,8288,0.000,686
16.330812,status,watermark,581580,3231,3231,8244,122828,581580,458752,124788,0,8244,0.000,690
16.349826,send,watermark,581760,3232,3232,8244,122828,581580,458752,124788,180,8064,0.000,690
16.471166,status,watermark,585720,3254,3254,8560,122512,585360,462848,124788,360,8200,0.000,696
16.498099,send,watermark,587520,3264,3264,8560,122512,585360,462848,124788,2160,6400,0.000,696
16.564287,wait,watermark,589680,3276,3276,8560,122512,585360,462848,124788,4320,4240,0.000,700
16.604352,status,watermark,589680,3276,3276,11396,119676,586620,466944,124788,3060,8336,0.000,701
16.634684,send,watermark,593280,3296,3296,11396,119676,586620,466944,124788,6660,4736,0.000,701
16.743380,status,watermark,593820,3299,3299,9372,121700,592740,471040,124788,1080,8292,0.000,707
16.918800,status,watermark,597960,3322,3322,8248,122824,597960,475136,124788,0,8248,0.000,715
16.935428,send,watermark,599040,3328,3328,8248,122824,597960,475136,124788,1080,7168,0.000,715
17.008198,status,watermark,602100,3345,3345,11264,119808,599040,479232,124788,3060,8204,0.000,719
17.048138,send,watermark,604800,3360,3360,11264,119808,599040,479232,124788,5760,5504,0.000,719
17.143043,status,watermark,606060,3367,3367,8520,122552,605880,483328,124788,180,8340,0.000,724
17.230828,status,watermark,610200,3390,3390,8656,122416,609840,487424,124788,360,8296,0.000,727
17.232723,send,watermark,610560,3392,3392,8656,122416,609840,487424,124788,720,7936,0.000,727
17.370986,status,watermark,614340,3413,3413,8252,122820,614340,491520,124788,0,8252,0.000,734
17.395499,send,watermark,616320,3424,3424,8252,122820,614340,491520,124788,1980,6272,0.000,734
17.591039,status,watermark,618480,3436,3436,8208,122864,618480,495616,124788,0,8208,0.000,744
17.614693,send,watermark,622080,3456,3456,8208,122864,618480,495616,124788,3600,4608,0.000,744
17.642976,status,watermark,622440,3458,3458,12304,118768,618480,499712,124788,3960,8344,0.000,746
17.734357,wait,watermark,626580,3481,3481,12304,118768,618480,499712,124788,8100,4204,0.000,750
17.771377,status,watermark,626580,3481,3481,8300,122772,626580,503808,124788,0,8300,0.000,751
17.782329,send,watermark,627840,3488,3488,8300,122772,626580,503808,124788,1260,7040,0.000,751
17.863060,status,watermark,630720,3504,3504,12396,118676,626580,507904,124788,4140,8256,0.000,755
17.886768,send,watermark,633600,3520,3520,12396,118676,626580,507904,124788,7020,5376,0.000,755
17.998815,status,watermark,634860,3527,3527,8572,122500,634500,512000,124788,360,8212,0.000,761
18.130739,status,watermark,638820,3549,3549,8528,122544,638640,516096,124788,180,8348,0.000,767
18.149302,send,watermark,639360,3552,3552,8528,122544,638640,516096,124788,720,7808,0.000,767
18.266868,status,watermark,642960,3572,3572,8304,122768,642960,520192,124788,0,8304,0.000,772
18.272616,send,watermark,645120,3584,3584,8304,122768,642960,520192,124788,2160,6144,0.000,772
18.402801,status,watermark,647100,3595,3595,8620,122452,646740,524288,124788,360,8260,0.000,779
18.427377,send,watermark,650880,3616,3616,8620,122452,646740,524288,124788,4140,4480,0.000,779
18.535040,status,watermark,651240,3618,3618,10916,120156,648540,528384,124788,2700,8216,0.000,785
18.674938,status,watermark,655200,3640,3640,9432,121640,654120,532480,124788,1080,8352,0.000,791
18.696294,send,watermark,656640,3648,3648,9432,121640,654120,532480,124788,2520,6912,0.000,791
18.807606,status,watermark,659340,3663,3663,8668,122404,658980,536576,124788,360,8308,0.000,797
18.852520,send,watermark,662400,3680,3680,8668,122404,658980,536576,124788,3420,5248,0.000,797
18.898829,status,watermark,663480,3686,3686,8624,122448,663120,540672,124788,360,8264,0.000,799
18.911447,wait,watermark,667620,3709,3709,8624,122448,663120,540672,124788,4500,4124,0.000,800
19.034700,status,watermark,667620,3709,3709,8580,122492,667260,544768,124788,360,8220,0.000,806
19.055213,send,watermark,668160,3712,3712,8580,122492,667260,544768,124788,900,7680,0.000,806
19.166954,status,watermark,671580,3731,3731,8356,122716,671580,548864,124788,0,8356,0.000,811
19.176168,send,watermark,673920,3744,3744,8356,122716,671580,548864,124788,2340,6016,0.000,811
19.304151,status,watermark,675720,3754,3754,10112,120960,673920,552960,124788,1800,8312,0.000,818
19.356497,send,watermark,679680,3776,3776,10112,120960,673920,552960,124788,5760,4352,0.000,818
19.438797,status,watermark,679860,3777,3777,8628,122444,679500,557056,124788,360,8268,0.000,823
19.532740,status,watermark,684000,3800,3800,12364,118708,679860,561152,124788,4140,8224,0.000,826
19.543608,send,watermark,685440,3808,3808,12364,118708,679860,561152,124788,5580,6784,0.000,826
19.663650,status,watermark,687960,3822,3822,10160,120912,686160,565248,124788,1800,8360,0.000,832
19.682017,send,watermark,691200,3840,3840,10160,120912,686160,565248,124788,5040,5120,0.000,832
19.888341,status,watermark,692100,3845,3845,11916,119156,688500,569344,124788,3600,8316,0.000,843
19.930783,status,watermark,696240,3868,3868,13672,117400,690840,573440,124788,5400,8272,0.000,844
19.936813,send,watermark,696960,3872,3872,13672,117400,690840,573440,124788,6120,7552,0.000,844
20.044650,wait,watermark,700380,3891,3891,13672,117400,690840,573440,124788,9540,4132,0.000,850
20.070855,status,watermark,700380,3891,3891,12728,118344,695880,577536,124788,4500,8228,0.000,851
20.092370,send,watermark,702720,3904,3904,12728,118344,695880,577536,124788,6840,5888,0.000,851
20.204368,status,watermark,704340,3913,3913,9804,121268,702900,581632,124788,1440,8364,0.000,857
20.226030,send,watermark,708480,3936,3936,9804,121268,702900,581632,124788,5580,4224,0.000,857
20.383356,status,watermark,708480,3936,3936,13180,117892,703620,585728,124788,4860,8320,0.000,865
20.474988,status,watermark,712620,3959,3959,13496,117576,707400,589824,124788,5220,8276,0.000,869
20.484726,send,watermark,714240,3968,3968,13496,117576,707400,589824,124788,6840,6656,0.000,869
20.562910,status,watermark,716760,3982,3982,10392,120680,714600,593920,124788,2160,8232,0.000,873
20.585236,send,watermark,720000,4000,4000,10392,120680,714600,593920,124788,5400,4992,0.000,873
20.694733,status,watermark,720720,4004,4004,8368,122704,720720,598016,124788,0,8368,0.000,879
20.836294,status,watermark,724860,4027,4027,9404,121668,723780,602112,124788,1080,8324,0.000,885
20.847672,send,watermark,725760,4032,4032,9404,121668,723780,602112,124788,1980,7424,0.000,885
21.016397,status,watermark,729000,4050,4050,10620,120452,726660,606208,124788,2340,8280,0.000,893
21.048046,send,watermark,731520,4064,4064,10620,120452,726660,606208,124788,4860,5760,0.000,893
21.106919,status,watermark,733140,4073,4073,13276,117796,728100,610304,124788,5040,8236,0.000,896
21.128130,send,watermark,737280,4096,4096,13276,117796,728100,610304,124788,9180,4096,0.000,896
21.188693,wait,watermark,737280,4096,4096,13276,117796,728100,610304,124788,9180,4096,0.000,900
21.191389,status,watermark,737280,4096,4096,13772,117300,731700,614400,124788,5580,8192,0.000,900
21.327109,status,watermark,741240,4118,4118,8328,122744,741240,618496,124788,0,8328,0.000,906
21.350753,send,watermark,743040,4128,4128,8328,122744,741240,618496,124788,1800,6528,0.000,906
